artifact_name,phase,source_dataset,output_label,artifact_kind,local_path,modal_path,local_available,modal_available,fine_grained_potential,label_leakage_risk,row_or_unit_count,usable_for_cp_r4_training,blocking_reason
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/cell_type_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/evaluation/cell_type_metrics.parquet,False,True,True,medium,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/cell_type_per_label_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/evaluation/cell_type_per_label_metrics.parquet,False,True,True,medium,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/cell_type_predictions,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/evaluation/cell_type_predictions.parquet,False,True,True,low,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/cell_type_section_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/evaluation/cell_type_section_metrics.parquet,False,True,True,medium,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/cell_type_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/evaluation/cell_type_summary.json,False,True,True,medium,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/control_graph_diagnostics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/control_graphs/control_graph_diagnostics.parquet,False,True,True,low,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/control_graph_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/control_graphs/control_graph_summary.json,False,True,True,medium,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/control_neighbors,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/control_graphs/control_neighbors.parquet,False,True,True,low,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/cp44_cell_type_smoke_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/cp44_cell_type_smoke_summary.json,False,True,True,medium,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/spatial_graph_diagnostics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/spatial_graph/spatial_graph_diagnostics.parquet,False,True,True,low,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/spatial_graph_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/spatial_graph/spatial_graph_summary.json,False,True,True,medium,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/spatial_neighbors,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/spatial_graph/spatial_neighbors.parquet,False,True,True,low,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/split_assignments,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/splits/split_assignments.parquet,False,True,True,low,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/split_registry,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/splits/split_registry.yaml,False,True,True,low,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/split_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6a_loader_smoke/splits/split_summary.json,False,True,True,medium,1934,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cell_type_comparisons,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/evaluation/cell_type_comparisons.parquet,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cell_type_confusion,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/evaluation/cell_type_confusion.parquet,False,True,True,low,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cell_type_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/evaluation/cell_type_metrics.parquet,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cell_type_per_label_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/evaluation/cell_type_per_label_metrics.parquet,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cell_type_predictions,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/evaluation/cell_type_predictions.parquet,False,True,True,low,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cell_type_section_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/evaluation/cell_type_section_metrics.parquet,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cell_type_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/evaluation/cell_type_summary.json,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/control_graph_diagnostics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/control_graphs/control_graph_diagnostics.parquet,False,True,True,low,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/control_graph_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/control_graphs/control_graph_summary.json,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/control_neighbors,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/control_graphs/control_neighbors.parquet,False,True,True,low,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cp44_cell_type_smoke_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/cp44_cell_type_smoke_summary.json,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/spatial_graph_diagnostics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/spatial_graph/spatial_graph_diagnostics.parquet,False,True,True,low,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/spatial_graph_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/spatial_graph/spatial_graph_summary.json,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/spatial_neighbors,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/spatial_graph/spatial_neighbors.parquet,False,True,True,low,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/split_assignments,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/splits/split_assignments.parquet,False,True,True,low,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/split_registry,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/splits/split_registry.yaml,False,True,True,low,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/split_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6b_loader_top4_s1000/splits/split_summary.json,False,True,True,medium,3922,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cell_type_comparisons,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/evaluation/cell_type_comparisons.parquet,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cell_type_confusion,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/evaluation/cell_type_confusion.parquet,False,True,True,low,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cell_type_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/evaluation/cell_type_metrics.parquet,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cell_type_per_label_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/evaluation/cell_type_per_label_metrics.parquet,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cell_type_predictions,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/evaluation/cell_type_predictions.parquet,False,True,True,low,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cell_type_section_metrics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/evaluation/cell_type_section_metrics.parquet,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cell_type_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/evaluation/cell_type_summary.json,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/control_graph_diagnostics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/control_graphs/control_graph_diagnostics.parquet,False,True,True,low,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/control_graph_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/control_graphs/control_graph_summary.json,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/control_neighbors,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/control_graphs/control_neighbors.parquet,False,True,True,low,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cp44_cell_type_smoke_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/cp44_cell_type_smoke_summary.json,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/spatial_graph_diagnostics,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/spatial_graph/spatial_graph_diagnostics.parquet,False,True,True,low,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/spatial_graph_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/spatial_graph/spatial_graph_summary.json,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/spatial_neighbors,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/spatial_graph/spatial_neighbors.parquet,False,True,True,low,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/split_assignments,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/splits/split_assignments.parquet,False,True,True,low,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/split_registry,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/splits/split_registry.yaml,False,True,True,low,5856,False,modal_only_not_local
xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/split_summary,CP-4.4,xenium_breast_biomarkers_v1,not_recorded,label_or_celltype_artifact,not_recorded,/cellpack/runs/xenium_breast_biomarkers_v1/cp44_cell_type/cp6c_loader_all12_s500/splits/split_summary.json,False,True,True,medium,5856,False,modal_only_not_local
xenium_breast_v1/cp3_modal_smoke/cp3lr_mu128_mg128_k5_steps12/evaluation/spatial_embedding_coherence/spatial_coherence_aggregate_metrics,CP-4.5A,xenium_breast_v1,not_recorded,metric_or_comparison,not_recorded,/cellpack/runs/xenium_breast_v1/cp3_modal_smoke/cp3lr_mu128_mg128_k5_steps12/evaluation/spatial_embedding_coherence/spatial_coherence_aggregate_metrics.parquet,False,True,True,blocked_high,128,False,modal_only_not_local
xenium_breast_v1/cp3_modal_smoke/cp3lr_mu128_mg128_k5_steps12/evaluation/spatial_embedding_coherence/spatial_coherence_edge_distances,CP-4.5A,xenium_breast_v1,not_recorded,other_candidate,not_recorded,/cellpack/runs/xenium_breast_v1/cp3_modal_smoke/cp3lr_mu128_mg128_k5_steps12/evaluation/spatial_embedding_coherence/spatial_coherence_edge_distances.parquet,False,True,False,low,128,False,modal_only_not_local
